District_Name,UnitName,year,firs
RAMANAGARA,CHANNAPATNA TRAFFIC PS,2020,33.2
RAMANAGARA,CHANNAPATNA TRAFFIC PS,2021,37.35
RAMANAGARA,CHANNAPATNA TRAFFIC PS,2022,41.5
RAMANAGARA,CHANNAPATNA TRAFFIC PS,2023,45.65
RAMANAGARA,CHANNAPATNA TRAFFIC PS,2024,49.8
RAMANAGARA,RAMANAGARA WOMEN PS,2019,33.47
RAMANAGARA,RAMANAGARA WOMEN PS,2020,36.81
RAMANAGARA,RAMANAGARA WOMEN PS,2021,40.16
RAMANAGARA,RAMANAGARA WOMEN PS,2022,43.51
RAMANAGARA,RAMANAGARA WOMEN PS,2023,46.85
RAMANAGARA,RAMANAGARA WOMEN PS,2024,50.2
RAMANAGARA,RAMANAGARA RURAL PS,2021,33.87
RAMANAGARA,RAMANAGARA RURAL PS,2022,39.51
RAMANAGARA,RAMANAGARA RURAL PS,2023,45.16
RAMANAGARA,RAMANAGARA RURAL PS,2024,50.8
RAMANAGARA,MAGADI PS,2020,35.36
RAMANAGARA,MAGADI PS,2021,39.78
RAMANAGARA,MAGADI PS,2022,44.2
RAMANAGARA,MAGADI PS,2023,48.62
RAMANAGARA,MAGADI PS,2024,53.04
RAMANAGARA,KUMBALAGUDU PS,2020,37.92
RAMANAGARA,KUMBALAGUDU PS,2021,42.66
RAMANAGARA,KUMBALAGUDU PS,2022,47.4
RAMANAGARA,KUMBALAGUDU PS,2023,52.14
RAMANAGARA,KUMBALAGUDU PS,2024,56.88
RAMANAGARA,TAVAREKERE PS,2019,45.6
RAMANAGARA,TAVAREKERE PS,2020,50.16
RAMANAGARA,TAVAREKERE PS,2021,54.72
RAMANAGARA,TAVAREKERE PS,2022,59.28
RAMANAGARA,TAVAREKERE PS,2023,63.84
RAMANAGARA,TAVAREKERE PS,2024,68.4
RAMANAGARA,BIDADI PS,2020,45.92
RAMANAGARA,BIDADI PS,2021,51.66
RAMANAGARA,BIDADI PS,2022,57.4
RAMANAGARA,BIDADI PS,2023,63.14
RAMANAGARA,BIDADI PS,2024,68.88
RAMANAGARA,KAGGALIPURA PS,2022,52.8
RAMANAGARA,KAGGALIPURA PS,2023,66.0
RAMANAGARA,KAGGALIPURA PS,2024,79.2
RAMANAGARA,KUDUR PS,2020,57.8
RAMANAGARA,KUDUR PS,2021,65.03
RAMANAGARA,KUDUR PS,2022,72.25
RAMANAGARA,KUDUR PS,2023,79.47
RAMANAGARA,KUDUR PS,2024,86.7
RAMANAGARA,HAROHALLI PS,2020,74.08
RAMANAGARA,HAROHALLI PS,2021,83.34
RAMANAGARA,HAROHALLI PS,2022,92.6
RAMANAGARA,HAROHALLI PS,2023,101.86
RAMANAGARA,HAROHALLI PS,2024,111.12
SHIVAMOGGA,JOG PS,2019,2.4
SHIVAMOGGA,JOG PS,2020,3.0
SHIVAMOGGA,JOG PS,2021,3.6
SHIVAMOGGA,SHIVAMOGGA CEN CRIME PS,2022,19.2
SHIVAMOGGA,SHIVAMOGGA CEN CRIME PS,2023,24.0
SHIVAMOGGA,SHIVAMOGGA CEN CRIME PS,2024,28.8
SHIVAMOGGA,NAGARA PS,2019,20.0
SHIVAMOGGA,NAGARA PS,2020,22.0
SHIVAMOGGA,NAGARA PS,2021,24.0
SHIVAMOGGA,NAGARA PS,2022,26.0
SHIVAMOGGA,NAGARA PS,2023,28.0
SHIVAMOGGA,NAGARA PS,2024,30.0
SHIVAMOGGA,KARGAL PS,2019,21.76
SHIVAMOGGA,KARGAL PS,2020,23.94
SHIVAMOGGA,KARGAL PS,2021,26.11
SHIVAMOGGA,KARGAL PS,2022,28.29
SHIVAMOGGA,KARGAL PS,2023,30.46
SHIVAMOGGA,KARGAL PS,2024,32.64
SHIVAMOGGA,AGUMBE PS,2017,23.31
SHIVAMOGGA,AGUMBE PS,2018,24.98
SHIVAMOGGA,AGUMBE PS,2019,26.64
SHIVAMOGGA,AGUMBE PS,2020,28.31
SHIVAMOGGA,AGUMBE PS,2021,29.98
SHIVAMOGGA,AGUMBE PS,2022,31.64
SHIVAMOGGA,AGUMBE PS,2023,33.31
SHIVAMOGGA,AGUMBE PS,2024,34.97
SHIVAMOGGA,SHIVAMOGGA WOMEN PS,2019,28.16
SHIVAMOGGA,SHIVAMOGGA WOMEN PS,2020,30.98
SHIVAMOGGA,SHIVAMOGGA WOMEN PS,2021,33.79
SHIVAMOGGA,SHIVAMOGGA WOMEN PS,2022,36.61
SHIVAMOGGA,SHIVAMOGGA WOMEN PS,2023,39.42
SHIVAMOGGA,SHIVAMOGGA WOMEN PS,2024,42.24
SHIVAMOGGA,JAYANAGARA PS,2019,29.07
SHIVAMOGGA,JAYANAGARA PS,2020,31.97
SHIVAMOGGA,JAYANAGARA PS,2021,34.88
SHIVAMOGGA,JAYANAGARA PS,2022,37.79
SHIVAMOGGA,JAYANAGARA PS,2023,40.69
SHIVAMOGGA,JAYANAGARA PS,2024,43.6
SHIVAMOGGA,SORABA PS,2019,33.6
SHIVAMOGGA,SORABA PS,2020,36.96
SHIVAMOGGA,SORABA PS,2021,40.32
SHIVAMOGGA,SORABA PS,2022,43.68
SHIVAMOGGA,SORABA PS,2023,47.04
SHIVAMOGGA,SORABA PS,2024,50.4
SHIVAMOGGA,SHIRALAKOPPA PS,2019,34.4
SHIVAMOGGA,SHIRALAKOPPA PS,2020,37.84
SHIVAMOGGA,SHIRALAKOPPA PS,2021,41.28
SHIVAMOGGA,SHIRALAKOPPA PS,2022,44.72
SHIVAMOGGA,SHIRALAKOPPA PS,2023,48.16
SHIVAMOGGA,SHIRALAKOPPA PS,2024,51.6
SHIVAMOGGA,BHADRAVATHI OLD TOWN PS,2016,35.07
SHIVAMOGGA,BHADRAVATHI OLD TOWN PS,2017,37.26
SHIVAMOGGA,BHADRAVATHI OLD TOWN PS,2018,39.45
SHIVAMOGGA,BHADRAVATHI OLD TOWN PS,2019,41.64
SHIVAMOGGA,BHADRAVATHI OLD TOWN PS,2020,43.83
SHIVAMOGGA,BHADRAVATHI OLD TOWN PS,2021,46.03
SHIVAMOGGA,BHADRAVATHI OLD TOWN PS,2022,48.22
SHIVAMOGGA,BHADRAVATHI OLD TOWN PS,2023,50.41
SHIVAMOGGA,BHADRAVATHI OLD TOWN PS,2024,52.6
SHIVAMOGGA,BHADRAVATHI TRAFFIC PS,2019,35.33
SHIVAMOGGA,BHADRAVATHI TRAFFIC PS,2020,38.87
SHIVAMOGGA,BHADRAVATHI TRAFFIC PS,2021,42.4
SHIVAMOGGA,BHADRAVATHI TRAFFIC PS,2022,45.93
SHIVAMOGGA,BHADRAVATHI TRAFFIC PS,2023,49.47
SHIVAMOGGA,BHADRAVATHI TRAFFIC PS,2024,53.0
SHIVAMOGGA,BHADRAVATHI NEW TOWN PS,2019,36.8
SHIVAMOGGA,BHADRAVATHI NEW TOWN PS,2020,40.48
SHIVAMOGGA,BHADRAVATHI NEW TOWN PS,2021,44.16
SHIVAMOGGA,BHADRAVATHI NEW TOWN PS,2022,47.84
SHIVAMOGGA,BHADRAVATHI NEW TOWN PS,2023,51.52
SHIVAMOGGA,BHADRAVATHI NEW TOWN PS,2024,55.2
SHIVAMOGGA,MALUR PS,2019,36.8
SHIVAMOGGA,MALUR PS,2020,40.48
SHIVAMOGGA,MALUR PS,2021,44.16
SHIVAMOGGA,MALUR PS,2022,47.84
SHIVAMOGGA,MALUR PS,2023,51.52
SHIVAMOGGA,MALUR PS,2024,55.2
SHIVAMOGGA,RIPPONPET PS,2019,39.07
SHIVAMOGGA,RIPPONPET PS,2020,42.97
SHIVAMOGGA,RIPPONPET PS,2021,46.88
SHIVAMOGGA,RIPPONPET PS,2022,50.79
SHIVAMOGGA,RIPPONPET PS,2023,54.69
SHIVAMOGGA,RIPPONPET PS,2024,58.6
SHIVAMOGGA,SHIVAMOGGA EAST TRAFFIC PS,2019,39.2
SHIVAMOGGA,SHIVAMOGGA EAST TRAFFIC PS,2020,43.12
SHIVAMOGGA,SHIVAMOGGA EAST TRAFFIC PS,2021,47.04
SHIVAMOGGA,SHIVAMOGGA EAST TRAFFIC PS,2022,50.96
SHIVAMOGGA,SHIVAMOGGA EAST TRAFFIC PS,2023,54.88
SHIVAMOGGA,SHIVAMOGGA EAST TRAFFIC PS,2024,58.8
SHIVAMOGGA,KOTE PS,2019,39.33
SHIVAMOGGA,KOTE PS,2020,43.27
SHIVAMOGGA,KOTE PS,2021,47.2
SHIVAMOGGA,KOTE PS,2022,51.13
SHIVAMOGGA,KOTE PS,2023,55.07
SHIVAMOGGA,KOTE PS,2024,59.0
SHIVAMOGGA,HOSAMANE PS,2019,40.13
SHIVAMOGGA,HOSAMANE PS,2020,44.15
SHIVAMOGGA,HOSAMANE PS,2021,48.16
SHIVAMOGGA,HOSAMANE PS,2022,52.17
SHIVAMOGGA,HOSAMANE PS,2023,56.19
SHIVAMOGGA,HOSAMANE PS,2024,60.2
SHIVAMOGGA,ANANDAPURA PS,2023,40.8
SHIVAMOGGA,ANANDAPURA PS,2024,61.2
SHIVAMOGGA,ANAVATTI PS,2019,42.4
SHIVAMOGGA,ANAVATTI PS,2020,46.64
SHIVAMOGGA,ANAVATTI PS,2021,50.88
SHIVAMOGGA,ANAVATTI PS,2022,55.12
SHIVAMOGGA,ANAVATTI PS,2023,59.36
SHIVAMOGGA,ANAVATTI PS,2024,63.6
SHIVAMOGGA,VINOBANAGARA PS,2019,44.0
SHIVAMOGGA,VINOBANAGARA PS,2020,48.4
SHIVAMOGGA,VINOBANAGARA PS,2021,52.8
SHIVAMOGGA,VINOBANAGARA PS,2022,57.2
SHIVAMOGGA,VINOBANAGARA PS,2023,61.6
SHIVAMOGGA,VINOBANAGARA PS,2024,66.0
SHIVAMOGGA,PAPER TOWN PS,2019,45.12
SHIVAMOGGA,PAPER TOWN PS,2020,49.63
SHIVAMOGGA,PAPER TOWN PS,2021,54.14
SHIVAMOGGA,PAPER TOWN PS,2022,58.66
SHIVAMOGGA,PAPER TOWN PS,2023,63.17
SHIVAMOGGA,PAPER TOWN PS,2024,67.68
SHIVAMOGGA,SHIKARIPURA TOWN PS,2019,47.6
SHIVAMOGGA,SHIKARIPURA TOWN PS,2020,52.36
SHIVAMOGGA,SHIKARIPURA TOWN PS,2021,57.12
SHIVAMOGGA,SHIKARIPURA TOWN PS,2022,61.88
SHIVAMOGGA,SHIKARIPURA TOWN PS,2023,66.64
SHIVAMOGGA,SHIKARIPURA TOWN PS,2024,71.4
SHIVAMOGGA,HOSANAGARA PS,2019,48.4
SHIVAMOGGA,HOSANAGARA PS,2020,53.24
SHIVAMOGGA,HOSANAGARA PS,2021,58.08
SHIVAMOGGA,HOSANAGARA PS,2022,62.92
SHIVAMOGGA,HOSANAGARA PS,2023,67.76
SHIVAMOGGA,HOSANAGARA PS,2024,72.6
SHIVAMOGGA,THIRTHAHALLI PS,2019,49.33
SHIVAMOGGA,THIRTHAHALLI PS,2020,54.27
SHIVAMOGGA,THIRTHAHALLI PS,2021,59.2
SHIVAMOGGA,THIRTHAHALLI PS,2022,64.13
SHIVAMOGGA,THIRTHAHALLI PS,2023,69.07
SHIVAMOGGA,THIRTHAHALLI PS,2024,74.0
SHIVAMOGGA,SAGAR TOWN PS,2019,58.93
SHIVAMOGGA,SAGAR TOWN PS,2020,64.83
SHIVAMOGGA,SAGAR TOWN PS,2021,70.72
SHIVAMOGGA,SAGAR TOWN PS,2022,76.61
SHIVAMOGGA,SAGAR TOWN PS,2023,82.51
SHIVAMOGGA,SAGAR TOWN PS,2024,88.4
SHIVAMOGGA,BHADRAVATHI RURAL PS,2019,62.93
SHIVAMOGGA,BHADRAVATHI RURAL PS,2020,69.23
SHIVAMOGGA,BHADRAVATHI RURAL PS,2021,75.52
SHIVAMOGGA,BHADRAVATHI RURAL PS,2022,81.81
SHIVAMOGGA,BHADRAVATHI RURAL PS,2023,88.11
SHIVAMOGGA,BHADRAVATHI RURAL PS,2024,94.4
SHIVAMOGGA,KUMSI PS,2019,65.76
SHIVAMOGGA,KUMSI PS,2020,72.34
SHIVAMOGGA,KUMSI PS,2021,78.91
SHIVAMOGGA,KUMSI PS,2022,85.49
SHIVAMOGGA,KUMSI PS,2023,92.06
SHIVAMOGGA,KUMSI PS,2024,98.64
SHIVAMOGGA,SHIVAMOGGA RURAL PS,2019,67.2
SHIVAMOGGA,SHIVAMOGGA RURAL PS,2020,73.92
SHIVAMOGGA,SHIVAMOGGA RURAL PS,2021,80.64
SHIVAMOGGA,SHIVAMOGGA RURAL PS,2022,87.36
SHIVAMOGGA,SHIVAMOGGA RURAL PS,2023,94.08
SHIVAMOGGA,SHIVAMOGGA RURAL PS,2024,100.8
SHIVAMOGGA,SHIKARIPURA RURAL PS,2019,74.0
SHIVAMOGGA,SHIKARIPURA RURAL PS,2020,81.4
SHIVAMOGGA,SHIKARIPURA RURAL PS,2021,88.8
SHIVAMOGGA,SHIKARIPURA RURAL PS,2022,96.2
SHIVAMOGGA,SHIKARIPURA RURAL PS,2023,103.6
SHIVAMOGGA,SHIKARIPURA RURAL PS,2024,111.0
SHIVAMOGGA,SHIVAMOGGA WEST TRAFFIC PS,2019,79.68
SHIVAMOGGA,SHIVAMOGGA WEST TRAFFIC PS,2020,87.65
SHIVAMOGGA,SHIVAMOGGA WEST TRAFFIC PS,2021,95.62
SHIVAMOGGA,SHIVAMOGGA WEST TRAFFIC PS,2022,103.58
SHIVAMOGGA,SHIVAMOGGA WEST TRAFFIC PS,2023,111.55
SHIVAMOGGA,SHIVAMOGGA WEST TRAFFIC PS,2024,119.52
SHIVAMOGGA,SAGAR RURAL PS,2019,86.24
SHIVAMOGGA,SAGAR RURAL PS,2020,94.86
SHIVAMOGGA,SAGAR RURAL PS,2021,103.49
SHIVAMOGGA,SAGAR RURAL PS,2022,112.11
SHIVAMOGGA,SAGAR RURAL PS,2023,120.74
SHIVAMOGGA,SAGAR RURAL PS,2024,129.36
SHIVAMOGGA,HOLEHONNUR PS,2019,88.0
SHIVAMOGGA,HOLEHONNUR PS,2020,96.8
SHIVAMOGGA,HOLEHONNUR PS,2021,105.6
SHIVAMOGGA,HOLEHONNUR PS,2022,114.4
SHIVAMOGGA,HOLEHONNUR PS,2023,123.2
SHIVAMOGGA,HOLEHONNUR PS,2024,132.0
SHIVAMOGGA,DODDAPETE PS,2019,96.13
SHIVAMOGGA,DODDAPETE PS,2020,105.75
SHIVAMOGGA,DODDAPETE PS,2021,115.36
SHIVAMOGGA,DODDAPETE PS,2022,124.97
SHIVAMOGGA,DODDAPETE PS,2023,134.59
SHIVAMOGGA,DODDAPETE PS,2024,144.2
SHIVAMOGGA,TUNGA NAGAR PS,2019,101.73
SHIVAMOGGA,TUNGA NAGAR PS,2020,111.91
SHIVAMOGGA,TUNGA NAGAR PS,2021,122.08
SHIVAMOGGA,TUNGA NAGAR PS,2022,132.25
SHIVAMOGGA,TUNGA NAGAR PS,2023,142.43
SHIVAMOGGA,TUNGA NAGAR PS,2024,152.6
TUMAKURU,THIRUMANI PS,2019,34.8
TUMAKURU,THIRUMANI PS,2020,38.28
TUMAKURU,THIRUMANI PS,2021,41.76
TUMAKURU,THIRUMANI PS,2022,45.24
TUMAKURU,THIRUMANI PS,2023,48.72
TUMAKURU,THIRUMANI PS,2024,52.2
TUMAKURU,BELLAVI PS,2019,40.67
TUMAKURU,BELLAVI PS,2020,44.73
TUMAKURU,BELLAVI PS,2021,48.8
TUMAKURU,BELLAVI PS,2022,52.87
TUMAKURU,BELLAVI PS,2023,56.93
TUMAKURU,BELLAVI PS,2024,61.0
TUMAKURU,KIBBANHALLI PS,2019,46.27
TUMAKURU,KIBBANHALLI PS,2020,50.89
TUMAKURU,KIBBANHALLI PS,2021,55.52
TUMAKURU,KIBBANHALLI PS,2022,60.15
TUMAKURU,KIBBANHALLI PS,2023,64.77
TUMAKURU,KIBBANHALLI PS,2024,69.4
TUMAKURU,TAVAREKERE PS,2019,46.8
TUMAKURU,TAVAREKERE PS,2020,51.48
TUMAKURU,TAVAREKERE PS,2021,56.16
TUMAKURU,TAVAREKERE PS,2022,60.84
TUMAKURU,TAVAREKERE PS,2023,65.52
TUMAKURU,TAVAREKERE PS,2024,70.2
TUMAKURU,DANDINA SHIVARA PS,2019,46.93
TUMAKURU,DANDINA SHIVARA PS,2020,51.63
TUMAKURU,DANDINA SHIVARA PS,2021,56.32
TUMAKURU,DANDINA SHIVARA PS,2022,61.01
TUMAKURU,DANDINA SHIVARA PS,2023,65.71
TUMAKURU,DANDINA SHIVARA PS,2024,70.4
TUMAKURU,KOLALA PS,2019,47.87
TUMAKURU,KOLALA PS,2020,52.65
TUMAKURU,KOLALA PS,2021,57.44
TUMAKURU,KOLALA PS,2022,62.23
TUMAKURU,KOLALA PS,2023,67.01
TUMAKURU,KOLALA PS,2024,71.8
TUMAKURU,ARASIKERE PS,2019,49.07
TUMAKURU,ARASIKERE PS,2020,53.97
TUMAKURU,ARASIKERE PS,2021,58.88
TUMAKURU,ARASIKERE PS,2022,63.79
TUMAKURU,ARASIKERE PS,2023,68.69
TUMAKURU,ARASIKERE PS,2024,73.6
TUMAKURU,MEDIGESHI PS,2019,53.07
TUMAKURU,MEDIGESHI PS,2020,58.37
TUMAKURU,MEDIGESHI PS,2021,63.68
TUMAKURU,MEDIGESHI PS,2022,68.99
TUMAKURU,MEDIGESHI PS,2023,74.29
TUMAKURU,MEDIGESHI PS,2024,79.6
TUMAKURU,BADAVANAHALLI PS,2019,54.27
TUMAKURU,BADAVANAHALLI PS,2020,59.69
TUMAKURU,BADAVANAHALLI PS,2021,65.12
TUMAKURU,BADAVANAHALLI PS,2022,70.55
TUMAKURU,BADAVANAHALLI PS,2023,75.97
TUMAKURU,BADAVANAHALLI PS,2024,81.4
TUMAKURU,HANDANAKERE PS,2019,55.2
TUMAKURU,HANDANAKERE PS,2020,60.72
TUMAKURU,HANDANAKERE PS,2021,66.24
TUMAKURU,HANDANAKERE PS,2022,71.76
TUMAKURU,HANDANAKERE PS,2023,77.28
TUMAKURU,HANDANAKERE PS,2024,82.8
TUMAKURU,TIPTUR RURAL PS,2017,55.31
TUMAKURU,TIPTUR RURAL PS,2018,59.27
TUMAKURU,TIPTUR RURAL PS,2019,63.22
TUMAKURU,TIPTUR RURAL PS,2020,67.17
TUMAKURU,TIPTUR RURAL PS,2021,71.12
TUMAKURU,TIPTUR RURAL PS,2022,75.07
TUMAKURU,TIPTUR RURAL PS,2023,79.02
TUMAKURU,TIPTUR RURAL PS,2024,82.97
TUMAKURU,TUMAKURU CEN CRIME PS,2021,56.8
TUMAKURU,TUMAKURU CEN CRIME PS,2022,66.27
TUMAKURU,TUMAKURU CEN CRIME PS,2023,75.73
TUMAKURU,TUMAKURU CEN CRIME PS,2024,85.2
TUMAKURU,NEW EXTENTION PS,2019,61.87
TUMAKURU,NEW EXTENTION PS,2020,68.05
TUMAKURU,NEW EXTENTION PS,2021,74.24
TUMAKURU,NEW EXTENTION PS,2022,80.43
TUMAKURU,NEW EXTENTION PS,2023,86.61
TUMAKURU,NEW EXTENTION PS,2024,92.8
TUMAKURU,CHANDRASHEKARPURA PS,2019,62.27
TUMAKURU,CHANDRASHEKARPURA PS,2020,68.49
TUMAKURU,CHANDRASHEKARPURA PS,2021,74.72
TUMAKURU,CHANDRASHEKARPURA PS,2022,80.95
TUMAKURU,CHANDRASHEKARPURA PS,2023,87.17
TUMAKURU,CHANDRASHEKARPURA PS,2024,93.4
TUMAKURU,TUMAKURU WOMEN PS,2019,63.87
TUMAKURU,TUMAKURU WOMEN PS,2020,70.25
TUMAKURU,TUMAKURU WOMEN PS,2021,76.64
TUMAKURU,TUMAKURU WOMEN PS,2022,83.03
TUMAKURU,TUMAKURU WOMEN PS,2023,89.41
TUMAKURU,TUMAKURU WOMEN PS,2024,95.8
TUMAKURU,NONAVINAKERE PS,2019,64.67
TUMAKURU,NONAVINAKERE PS,2020,71.13
TUMAKURU,NONAVINAKERE PS,2021,77.6
TUMAKURU,NONAVINAKERE PS,2022,84.07
TUMAKURU,NONAVINAKERE PS,2023,90.53
TUMAKURU,NONAVINAKERE PS,2024,97.0
TUMAKURU,CHELUR PS,2018,64.91
TUMAKURU,CHELUR PS,2019,70.32
TUMAKURU,CHELUR PS,2020,75.73
TUMAKURU,CHELUR PS,2021,81.14
TUMAKURU,CHELUR PS,2022,86.55
TUMAKURU,CHELUR PS,2023,91.96
TUMAKURU,CHELUR PS,2024,97.37
TUMAKURU,HONNAVALLI PS,2019,65.33
TUMAKURU,HONNAVALLI PS,2020,71.87
TUMAKURU,HONNAVALLI PS,2021,78.4
TUMAKURU,HONNAVALLI PS,2022,84.93
TUMAKURU,HONNAVALLI PS,2023,91.47
TUMAKURU,HONNAVALLI PS,2024,98.0
TUMAKURU,Y.N. HOSAKOTE PS,2019,66.8
TUMAKURU,Y.N. HOSAKOTE PS,2020,73.48
TUMAKURU,Y.N. HOSAKOTE PS,2021,80.16
TUMAKURU,Y.N. HOSAKOTE PS,2022,86.84
TUMAKURU,Y.N. HOSAKOTE PS,2023,93.52
TUMAKURU,Y.N. HOSAKOTE PS,2024,100.2
TUMAKURU,CHIKKANAYAKANAHALLI PS,2019,67.6
TUMAKURU,CHIKKANAYAKANAHALLI PS,2020,74.36
TUMAKURU,CHIKKANAYAKANAHALLI PS,2021,81.12
TUMAKURU,CHIKKANAYAKANAHALLI PS,2022,87.88
TUMAKURU,CHIKKANAYAKANAHALLI PS,2023,94.64
TUMAKURU,CHIKKANAYAKANAHALLI PS,2024,101.4
TUMAKURU,THILAK PARK PS,2019,67.87
TUMAKURU,THILAK PARK PS,2020,74.65
TUMAKURU,THILAK PARK PS,2021,81.44
TUMAKURU,THILAK PARK PS,2022,88.23
TUMAKURU,THILAK PARK PS,2023,95.01
TUMAKURU,THILAK PARK PS,2024,101.8
TUMAKURU,KODIGENAHALLI PS,2019,73.2
TUMAKURU,KODIGENAHALLI PS,2020,80.52
TUMAKURU,KODIGENAHALLI PS,2021,87.84
TUMAKURU,KODIGENAHALLI PS,2022,95.16
TUMAKURU,KODIGENAHALLI PS,2023,102.48
TUMAKURU,KODIGENAHALLI PS,2024,109.8
TUMAKURU,TUMAKURU TOWN PS,2019,73.2
TUMAKURU,TUMAKURU TOWN PS,2020,80.52
TUMAKURU,TUMAKURU TOWN PS,2021,87.84
TUMAKURU,TUMAKURU TOWN PS,2022,95.16
TUMAKURU,TUMAKURU TOWN PS,2023,102.48
TUMAKURU,TUMAKURU TOWN PS,2024,109.8
TUMAKURU,MADHUGIRI PS,2019,75.07
TUMAKURU,MADHUGIRI PS,2020,82.57
TUMAKURU,MADHUGIRI PS,2021,90.08
TUMAKURU,MADHUGIRI PS,2022,97.59
TUMAKURU,MADHUGIRI PS,2023,105.09
TUMAKURU,MADHUGIRI PS,2024,112.6
TUMAKURU,PATANAYAKANAHALLI PS,2019,80.13
TUMAKURU,PATANAYAKANAHALLI PS,2020,88.15
TUMAKURU,PATANAYAKANAHALLI PS,2021,96.16
TUMAKURU,PATANAYAKANAHALLI PS,2022,104.17
TUMAKURU,PATANAYAKANAHALLI PS,2023,112.19
TUMAKURU,PATANAYAKANAHALLI PS,2024,120.2
TUMAKURU,JAYANAGARA PS,2019,84.93
TUMAKURU,JAYANAGARA PS,2020,93.43
TUMAKURU,JAYANAGARA PS,2021,101.92
TUMAKURU,JAYANAGARA PS,2022,110.41
TUMAKURU,JAYANAGARA PS,2023,118.91
TUMAKURU,JAYANAGARA PS,2024,127.4
TUMAKURU,AMRUTHUR PS,2019,88.67
TUMAKURU,AMRUTHUR PS,2020,97.53
TUMAKURU,AMRUTHUR PS,2021,106.4
TUMAKURU,AMRUTHUR PS,2022,115.27
TUMAKURU,AMRUTHUR PS,2023,124.13
TUMAKURU,AMRUTHUR PS,2024,133.0
TUMAKURU,KORA PS,2019,101.73
TUMAKURU,KORA PS,2020,111.91
TUMAKURU,KORA PS,2021,122.08
TUMAKURU,KORA PS,2022,132.25
TUMAKURU,KORA PS,2023,142.43
TUMAKURU,KORA PS,2024,152.6
TUMAKURU,KALLAMBELLA PS,2019,108.4
TUMAKURU,KALLAMBELLA PS,2020,119.24
TUMAKURU,KALLAMBELLA PS,2021,130.08
TUMAKURU,KALLAMBELLA PS,2022,140.92
TUMAKURU,KALLAMBELLA PS,2023,151.76
TUMAKURU,KALLAMBELLA PS,2024,162.6
TUMAKURU,HULIYAR PS,2019,110.8
TUMAKURU,HULIYAR PS,2020,121.88
TUMAKURU,HULIYAR PS,2021,132.96
TUMAKURU,HULIYAR PS,2022,144.04
TUMAKURU,HULIYAR PS,2023,155.12
TUMAKURU,HULIYAR PS,2024,166.2
TUMAKURU,PAVAGADA PS,2019,113.07
TUMAKURU,PAVAGADA PS,2020,124.37
TUMAKURU,PAVAGADA PS,2021,135.68
TUMAKURU,PAVAGADA PS,2022,146.99
TUMAKURU,PAVAGADA PS,2023,158.29
TUMAKURU,PAVAGADA PS,2024,169.6
TUMAKURU,HULIYURDURGA PS,2019,119.2
TUMAKURU,HULIYURDURGA PS,2020,131.12
TUMAKURU,HULIYURDURGA PS,2021,143.04
TUMAKURU,HULIYURDURGA PS,2022,154.96
TUMAKURU,HULIYURDURGA PS,2023,166.88
TUMAKURU,HULIYURDURGA PS,2024,178.8
TUMAKURU,TIPTUR TOWN PS,2019,121.33
TUMAKURU,TIPTUR TOWN PS,2020,133.47
TUMAKURU,TIPTUR TOWN PS,2021,145.6
TUMAKURU,TIPTUR TOWN PS,2022,157.73
TUMAKURU,TIPTUR TOWN PS,2023,169.87
TUMAKURU,TIPTUR TOWN PS,2024,182.0
TUMAKURU,HEBBUR PS,2019,124.4
TUMAKURU,HEBBUR PS,2020,136.84
TUMAKURU,HEBBUR PS,2021,149.28
TUMAKURU,HEBBUR PS,2022,161.72
TUMAKURU,HEBBUR PS,2023,174.16
TUMAKURU,HEBBUR PS,2024,186.6
TUMAKURU,KORATAGERE PS,2019,136.67
TUMAKURU,KORATAGERE PS,2020,150.33
TUMAKURU,KORATAGERE PS,2021,164.0
TUMAKURU,KORATAGERE PS,2022,177.67
TUMAKURU,KORATAGERE PS,2023,191.33
TUMAKURU,KORATAGERE PS,2024,205.0
TUMAKURU,TURUVEKERE PS,2019,155.07
TUMAKURU,TURUVEKERE PS,2020,170.57
TUMAKURU,TURUVEKERE PS,2021,186.08
TUMAKURU,TURUVEKERE PS,2022,201.59
TUMAKURU,TURUVEKERE PS,2023,217.09
TUMAKURU,TURUVEKERE PS,2024,232.6
TUMAKURU,TUMAKURU TRAFFIC PS,2019,157.33
TUMAKURU,TUMAKURU TRAFFIC PS,2020,173.07
TUMAKURU,TUMAKURU TRAFFIC PS,2021,188.8
TUMAKURU,TUMAKURU TRAFFIC PS,2022,204.53
TUMAKURU,TUMAKURU TRAFFIC PS,2023,220.27
TUMAKURU,TUMAKURU TRAFFIC PS,2024,236.0
TUMAKURU,GUBBI PS,2019,170.53
TUMAKURU,GUBBI PS,2020,187.59
TUMAKURU,GUBBI PS,2021,204.64
TUMAKURU,GUBBI PS,2022,221.69
TUMAKURU,GUBBI PS,2023,238.75
TUMAKURU,GUBBI PS,2024,255.8
TUMAKURU,KYATHASANDRA PS,2019,171.2
TUMAKURU,KYATHASANDRA PS,2020,188.32
TUMAKURU,KYATHASANDRA PS,2021,205.44
TUMAKURU,KYATHASANDRA PS,2022,222.56
TUMAKURU,KYATHASANDRA PS,2023,239.68
TUMAKURU,KYATHASANDRA PS,2024,256.8
TUMAKURU,SIRA PS,2019,171.2
TUMAKURU,SIRA PS,2020,188.32
TUMAKURU,SIRA PS,2021,205.44
TUMAKURU,SIRA PS,2022,222.56
TUMAKURU,SIRA PS,2023,239.68
TUMAKURU,SIRA PS,2024,256.8
